OrderId,Date,Product,Quantity,UnitPrice,Region,Customer
ORD008805,2024-03-18,Headphones,18,91.25,West,CUST0208
ORD008806,2024-01-12,Webcam,15,961.78,North,CUST0453
ORD008807,2023-11-05,Wireless Mouse,18,347.92,North,CUST0253
ORD008808,2024-05-26,Laptop Pro,4,729.47,Central,CUST0170
ORD008809,2023-01-05,Headphones,12,276.76,North,CUST0040
ORD008810,2023-05-12,Charger,5,908.38,North,CUST0270
ORD008811,2023-05-06,Webcam,16,199.1,North,CUST0480
ORD008812,2023-08-10,Speaker,6,866.46,West,CUST0350
ORD008813,2023-01-08,Gaming Mouse,18,167.42,Central,CUST0160
ORD008814,2023-08-15,Wireless Mouse,5,330.53,North,CUST0125
ORD008815,2024-05-28,SSD,16,835.64,West,CUST0231
ORD008816,2023-09-22,Webcam,20,926.57,West,CUST0291
ORD008817,2024-11-15,Wireless Mouse,17,422.89,North,CUST0137
ORD008818,2024-09-10,Charger,7,118.62,West,CUST0235
ORD008819,2023-08-18,Laptop Pro,9,1219.44,Central,CUST0489
ORD008820,2024-11-11,Laptop Pro,17,742.7,West,CUST0032
ORD008821,2024-12-03,SSD,17,105.16,North,CUST0038
ORD008822,2024-02-03,Gaming Mouse,19,214.15,East,CUST0463
ORD008823,2023-06-24,Keyboard,16,371.93,North,CUST0386
ORD008824,2023-06-17,Tablet Stand,13,1123.66,Central,CUST0318
ORD008825,2024-09-07,Desk Lamp,1,140.21,North,CUST0486
ORD008826,2024-01-04,Webcam,9,797.02,North,CUST0145
ORD008827,2023-12-30,Tablet Stand,11,1183.81,Central,CUST0189
ORD008828,2023-10-18,Cable Kit,19,348.14,West,CUST0171
ORD008829,2024-09-07,Keyboard,7,850.93,South,CUST0233
ORD008830,2023-03-21,RAM Kit,5,126.69,South,CUST0493
ORD008831,2024-06-23,Wireless Mouse,12,387.46,South,CUST0308
ORD008832,2024-06-20,Smart Watch,1,835.98,East,CUST0037
ORD008833,2024-08-11,Graphics Card,18,1086.42,East,CUST0355
ORD008834,2023-08-22,RAM Kit,18,962.56,West,CUST0089
ORD008835,2023-06-17,Smart Watch,12,1019.4,East,CUST0469
ORD008836,2024-10-02,Power Supply,20,1095.46,Central,CUST0447
ORD008837,2023-08-04,Desk Lamp,7,985.7,West,CUST0044
ORD008838,2023-11-21,Keyboard,6,190.57,West,CUST0213
ORD008839,2023-10-10,Power Supply,14,443.45,Central,CUST0186
ORD008840,2024-05-26,Webcam,1,84.1,Central,CUST0416
ORD008841,2023-07-23,Laptop Bag,15,152.92,Central,CUST0207
ORD008842,2024-04-19,Gaming Mouse,16,447.73,South,CUST0060
ORD008843,2023-12-13,Laptop Pro,13,528.62,West,CUST0090
ORD008844,2023-09-11,Charger,1,1253.57,West,CUST0067
ORD008845,2024-05-21,Graphics Card,11,1080.42,North,CUST0210
ORD008846,2024-01-18,Power Supply,14,171.62,Central,CUST0339
ORD008847,2023-08-04,Tablet Stand,7,1107.44,West,CUST0457
ORD008848,2023-02-10,Desk Lamp,9,488.0,Central,CUST0093
ORD008849,2024-01-07,USB Hub,1,288.32,North,CUST0130
ORD008850,2023-02-26,Wireless Mouse,13,1213.22,South,CUST0135
ORD008851,2023-01-27,Laptop Pro,14,1087.65,West,CUST0436
ORD008852,2023-05-27,Wireless Mouse,1,400.11,East,CUST0072
ORD008853,2023-08-01,Power Supply,8,329.83,East,CUST0246
ORD008854,2023-10-03,Webcam,2,1285.5,West,CUST0253
ORD008855,2023-07-13,Laptop Pro,15,528.76,West,CUST0291
ORD008856,2023-07-30,Webcam,7,1060.02,West,CUST0454
ORD008857,2024-12-04,Webcam,2,97.38,East,CUST0340
ORD008858,2024-07-26,Gaming Mouse,14,123.12,East,CUST0212
ORD008859,2024-02-22,Desk Lamp,7,1008.82,East,CUST0234
ORD008860,2024-12-30,SSD,18,598.42,North,CUST0041
ORD008861,2024-02-04,Laptop Bag,9,198.31,Central,CUST0135
ORD008862,2023-07-23,SSD,10,326.64,Central,CUST0376
ORD008863,2024-09-18,Keyboard,1,1128.6,Central,CUST0150
ORD008864,2023-03-13,USB Hub,14,1152.75,South,CUST0349
ORD008865,2024-01-01,Webcam,1,332.66,North,CUST0038
ORD008866,2024-06-21,Keyboard,4,44.67,Central,CUST0491
ORD008867,2024-06-15,Cable Kit,19,757.56,South,CUST0397
ORD008868,2024-03-10,Keyboard,19,88.34,East,CUST0179
ORD008869,2024-06-02,Webcam,12,39.42,South,CUST0406
ORD008870,2024-06-01,Graphics Card,8,616.5,Central,CUST0497
ORD008871,2023-07-02,Gaming Mouse,6,1254.83,North,CUST0089
ORD008872,2024-12-27,Laptop Bag,18,874.94,West,CUST0362
ORD008873,2024-01-14,Webcam,19,964.28,North,CUST0012
ORD008874,2024-12-01,Monitor,5,796.99,West,CUST0334
ORD008875,2023-03-16,Graphics Card,7,1110.99,East,CUST0227
ORD008876,2023-02-24,Charger,12,133.72,Central,CUST0379
ORD008877,2023-05-29,Speaker,7,658.83,West,CUST0377
ORD008878,2024-05-28,Speaker,17,504.07,South,CUST0290
ORD008879,2023-04-11,Desk Lamp,9,779.84,Central,CUST0490
ORD008880,2023-02-19,Cable Kit,15,71.1,North,CUST0132
ORD008881,2023-09-28,Graphics Card,9,1090.12,Central,CUST0205
ORD008882,2023-08-25,Headphones,1,899.08,Central,CUST0472
ORD008883,2023-01-04,Webcam,17,730.19,South,CUST0103
ORD008884,2023-07-20,Webcam,11,799.5,West,CUST0262
ORD008885,2024-04-17,Tablet Stand,12,347.15,East,CUST0075
ORD008886,2023-11-19,USB Hub,18,563.0,North,CUST0280
ORD008887,2023-09-14,SSD,8,767.43,South,CUST0015
ORD008888,2023-11-04,Smart Watch,11,1260.9,East,CUST0354
ORD008889,2024-06-28,Headphones,15,964.43,Central,CUST0342
ORD008890,2024-06-28,Cable Kit,18,1167.36,Central,CUST0352
ORD008891,2024-09-05,Gaming Mouse,3,968.86,South,CUST0035
ORD008892,2023-11-07,Speaker,5,843.29,Central,CUST0332
ORD008893,2024-07-08,SSD,14,1296.88,South,CUST0122
ORD008894,2024-08-29,Cable Kit,6,567.16,Central,CUST0424
ORD008895,2023-03-16,Laptop Bag,8,614.41,East,CUST0091
ORD008896,2023-11-09,Smart Watch,8,998.95,East,CUST0003
ORD008897,2023-09-20,Charger,15,34.68,East,CUST0376
ORD008898,2023-03-28,Keyboard,9,769.69,South,CUST0262
ORD008899,2024-08-15,CPU Cooler,7,927.79,West,CUST0151
ORD008900,2023-12-31,Smart Watch,14,1009.22,South,CUST0126
ORD008901,2024-04-11,RAM Kit,16,1133.43,West,CUST0390
ORD008902,2023-03-01,Webcam,6,1169.41,East,CUST0436
ORD008903,2024-05-18,Cable Kit,10,908.19,East,CUST0039
ORD008904,2024-07-04,Desk Lamp,18,1066.11,West,CUST0143
ORD008905,2024-03-19,Cable Kit,4,1153.28,East,CUST0046
ORD008906,2024-02-20,Monitor,3,226.05,West,CUST0500
ORD008907,2023-01-07,Headphones,11,493.69,West,CUST0448
ORD008908,2024-07-08,Tablet Stand,20,1155.11,Central,CUST0412
ORD008909,2023-11-09,USB Hub,20,955.5,North,CUST0438
ORD008910,2023-03-14,Gaming Mouse,14,590.72,North,CUST0257
ORD008911,2023-10-25,Gaming Mouse,19,921.28,East,CUST0202
ORD008912,2024-02-22,Power Supply,3,108.27,North,CUST0005
ORD008913,2023-05-10,CPU Cooler,7,68.45,North,CUST0202
ORD008914,2024-06-25,Webcam,7,1077.06,Central,CUST0279
ORD008915,2023-10-02,Cable Kit,11,1205.39,Central,CUST0343
ORD008916,2024-10-24,Keyboard,8,739.78,Central,CUST0045
ORD008917,2023-07-02,Charger,5,795.49,North,CUST0156
ORD008918,2023-07-08,CPU Cooler,20,798.58,North,CUST0298
ORD008919,2024-06-15,Desk Lamp,15,303.57,Central,CUST0410
ORD008920,2024-04-29,Cable Kit,6,472.1,South,CUST0100
ORD008921,2023-11-24,RAM Kit,10,666.55,West,CUST0292
ORD008922,2024-05-20,Tablet Stand,14,950.27,North,CUST0392
ORD008923,2023-08-30,Webcam,17,89.15,North,CUST0315
ORD008924,2023-01-07,Headphones,6,231.05,South,CUST0050
ORD008925,2024-09-15,Speaker,15,1295.44,West,CUST0010
ORD008926,2024-04-23,Monitor,16,1207.35,Central,CUST0024
ORD008927,2024-03-20,Cable Kit,14,471.82,Central,CUST0010
ORD008928,2023-01-30,Charger,18,677.21,South,CUST0409
ORD008929,2023-11-08,Cable Kit,10,136.51,Central,CUST0016
ORD008930,2023-01-21,USB Hub,9,365.95,West,CUST0027
ORD008931,2024-09-14,Headphones,8,231.39,East,CUST0358
ORD008932,2024-06-22,RAM Kit,2,644.26,South,CUST0490
ORD008933,2023-06-08,Headphones,16,707.76,East,CUST0438
ORD008934,2023-05-20,Headphones,18,1173.55,West,CUST0401
ORD008935,2024-02-06,Cable Kit,20,562.07,South,CUST0442
ORD008936,2024-01-23,Laptop Bag,5,980.47,North,CUST0382
ORD008937,2023-05-07,CPU Cooler,3,881.96,West,CUST0004
ORD008938,2024-04-20,Charger,17,117.72,East,CUST0183
ORD008939,2023-05-29,SSD,16,835.31,North,CUST0335
ORD008940,2023-03-06,RAM Kit,20,1291.91,South,CUST0490
ORD008941,2023-07-16,Keyboard,19,1108.95,South,CUST0383
ORD008942,2023-07-16,Speaker,8,539.36,Central,CUST0278
ORD008943,2024-09-13,USB Hub,13,916.57,North,CUST0318
ORD008944,2024-12-03,Laptop Bag,19,789.47,North,CUST0448
ORD008945,2023-08-11,Tablet Stand,6,49.82,South,CUST0463
ORD008946,2023-04-13,Graphics Card,17,242.46,South,CUST0268
ORD008947,2023-09-15,Graphics Card,18,457.87,East,CUST0331
ORD008948,2023-05-24,Tablet Stand,15,659.45,North,CUST0388
ORD008949,2024-04-01,Keyboard,2,623.39,Central,CUST0286
ORD008950,2023-10-20,Keyboard,7,488.74,East,CUST0177
ORD008951,2023-09-25,Graphics Card,4,313.06,North,CUST0059
ORD008952,2023-03-11,Graphics Card,3,1068.73,West,CUST0029
ORD008953,2023-04-09,Laptop Pro,17,803.18,West,CUST0487
ORD008954,2024-10-01,Wireless Mouse,15,575.25,West,CUST0191
ORD008955,2023-12-22,Tablet Stand,16,58.46,South,CUST0274
ORD008956,2023-09-18,Tablet Stand,7,870.07,East,CUST0079
ORD008957,2024-12-23,SSD,3,244.16,North,CUST0228
ORD008958,2023-11-23,Tablet Stand,17,146.46,Central,CUST0253
ORD008959,2023-09-17,Monitor,8,829.46,North,CUST0495
ORD008960,2023-03-10,Gaming Mouse,15,733.45,East,CUST0312
ORD008961,2023-09-22,Speaker,15,1236.9,Central,CUST0426
ORD008962,2023-05-19,SSD,15,1240.42,South,CUST0090
ORD008963,2024-04-25,SSD,5,1030.31,West,CUST0064
ORD008964,2023-02-18,Speaker,6,336.33,East,CUST0437
ORD008965,2023-10-28,Smart Watch,4,1246.46,South,CUST0229
ORD008966,2024-11-15,Wireless Mouse,4,341.83,West,CUST0279
ORD008967,2023-02-24,Power Supply,20,328.61,East,CUST0253
ORD008968,2024-02-20,Cable Kit,19,539.93,South,CUST0473
ORD008969,2024-06-11,Gaming Mouse,11,1132.89,South,CUST0400
ORD008970,2024-02-10,SSD,14,1246.14,North,CUST0479
ORD008971,2024-05-05,Power Supply,14,1119.0,North,CUST0267
ORD008972,2024-12-14,Headphones,13,1142.68,Central,CUST0338
ORD008973,2024-08-09,SSD,4,408.74,Central,CUST0388
ORD008974,2024-04-24,Monitor,10,1143.47,North,CUST0236
ORD008975,2023-07-29,Smart Watch,1,199.3,East,CUST0094
ORD008976,2024-04-25,Tablet Stand,6,1273.65,South,CUST0134
ORD008977,2024-06-25,Tablet Stand,13,1043.37,West,CUST0104
ORD008978,2023-11-05,SSD,18,414.83,West,CUST0155
ORD008979,2023-08-08,USB Hub,12,670.51,Central,CUST0438
ORD008980,2023-12-20,Laptop Bag,20,730.55,Central,CUST0419
ORD008981,2024-01-18,Smart Watch,17,1086.7,Central,CUST0048
ORD008982,2023-12-11,Laptop Bag,11,750.91,West,CUST0144
ORD008983,2024-03-08,USB Hub,7,1119.51,North,CUST0003
ORD008984,2023-07-04,Smart Watch,12,154.24,South,CUST0230
ORD008985,2023-05-02,Graphics Card,11,109.93,East,CUST0183
ORD008986,2024-08-02,Laptop Bag,14,734.41,Central,CUST0292
ORD008987,2024-05-29,Keyboard,10,10.2,Central,CUST0447
ORD008988,2023-08-18,Graphics Card,4,702.24,East,CUST0292
ORD008989,2024-04-18,RAM Kit,8,93.13,East,CUST0346
ORD008990,2024-05-31,Charger,19,1197.0,West,CUST0066
ORD008991,2023-02-10,RAM Kit,11,915.05,North,CUST0178
ORD008992,2023-08-01,Graphics Card,7,1013.45,Central,CUST0169
ORD008993,2023-03-25,Desk Lamp,7,147.59,North,CUST0156
ORD008994,2023-06-27,RAM Kit,4,96.75,North,CUST0466
ORD008995,2024-05-05,RAM Kit,1,933.27,South,CUST0417
ORD008996,2024-04-26,Webcam,4,83.32,West,CUST0459
ORD008997,2023-12-04,RAM Kit,18,1138.55,North,CUST0106
ORD008998,2024-11-02,Headphones,2,110.71,Central,CUST0277
ORD008999,2023-11-22,Keyboard,2,297.44,West,CUST0330
ORD009000,2024-08-31,Charger,15,825.37,North,CUST0267
ORD009001,2024-09-20,Power Supply,9,971.52,North,CUST0329
ORD009002,2023-10-04,USB Hub,4,599.96,North,CUST0280
ORD009003,2024-03-21,Laptop Pro,14,924.56,South,CUST0044
ORD009004,2024-01-03,Wireless Mouse,18,562.42,Central,CUST0462
ORD009005,2024-10-28,Monitor,2,614.19,West,CUST0115
ORD009006,2023-04-24,Keyboard,11,1135.61,East,CUST0465
ORD009007,2023-10-03,Wireless Mouse,9,25.86,West,CUST0116
ORD009008,2024-06-30,Speaker,5,54.44,South,CUST0106
ORD009009,2024-04-30,RAM Kit,16,875.99,East,CUST0073
ORD009010,2024-09-29,SSD,19,1194.33,Central,CUST0097
ORD009011,2023-06-16,Tablet Stand,8,1028.07,West,CUST0359
ORD009012,2023-05-22,Speaker,14,1036.23,Central,CUST0304
ORD009013,2023-10-18,Graphics Card,11,876.03,North,CUST0240
ORD009014,2024-03-30,Headphones,17,23.31,East,CUST0437
ORD009015,2023-09-17,Wireless Mouse,9,939.3,East,CUST0136
ORD009016,2023-02-10,Monitor,2,406.23,West,CUST0032
ORD009017,2024-06-29,Webcam,9,467.33,West,CUST0236
ORD009018,2023-12-03,Speaker,1,1005.31,North,CUST0349
ORD009019,2024-06-29,SSD,18,684.37,South,CUST0308
ORD009020,2024-11-06,Desk Lamp,15,437.95,Central,CUST0196
ORD009021,2023-12-26,Smart Watch,5,36.11,Central,CUST0384
ORD009022,2023-03-07,Monitor,14,1059.8,West,CUST0091
ORD009023,2024-11-11,Laptop Pro,4,557.14,East,CUST0392
ORD009024,2023-10-04,Wireless Mouse,18,969.89,North,CUST0125
ORD009025,2024-10-10,Monitor,17,317.95,Central,CUST0355
ORD009026,2024-03-27,RAM Kit,4,353.5,South,CUST0411
ORD009027,2023-02-09,Power Supply,15,1200.98,West,CUST0229
ORD009028,2023-08-16,Laptop Pro,17,617.69,East,CUST0329
ORD009029,2024-10-19,Laptop Bag,20,1081.8,West,CUST0236
ORD009030,2023-09-22,Webcam,7,536.44,East,CUST0164
ORD009031,2024-03-02,CPU Cooler,12,660.02,South,CUST0108
ORD009032,2023-11-18,USB Hub,19,701.71,North,CUST0235
ORD009033,2023-11-26,RAM Kit,5,977.47,East,CUST0257
ORD009034,2024-04-21,Webcam,5,379.19,South,CUST0437
ORD009035,2023-01-04,Graphics Card,20,210.56,North,CUST0407
ORD009036,2023-04-14,Tablet Stand,10,494.86,Central,CUST0003
ORD009037,2024-09-16,Tablet Stand,1,636.22,West,CUST0316
ORD009038,2024-11-17,Smart Watch,4,1151.98,West,CUST0155
ORD009039,2024-01-12,CPU Cooler,1,911.56,North,CUST0390
ORD009040,2023-09-16,RAM Kit,12,240.06,Central,CUST0167
ORD009041,2024-01-05,Smart Watch,2,104.24,South,CUST0114
ORD009042,2024-07-16,Keyboard,8,976.84,West,CUST0146
ORD009043,2023-03-19,Laptop Pro,3,354.94,Central,CUST0172
ORD009044,2023-01-04,SSD,12,1061.96,Central,CUST0484
ORD009045,2024-07-24,CPU Cooler,20,704.05,South,CUST0452
ORD009046,2024-04-06,Tablet Stand,11,1235.22,Central,CUST0297
ORD009047,2023-07-15,USB Hub,12,531.28,East,CUST0161
ORD009048,2024-09-12,Laptop Bag,20,1174.16,West,CUST0493
ORD009049,2023-12-10,USB Hub,11,279.94,Central,CUST0190
ORD009050,2024-02-08,Keyboard,2,135.41,West,CUST0220
ORD009051,2023-12-03,Keyboard,10,740.25,South,CUST0485
ORD009052,2023-05-20,CPU Cooler,5,218.6,West,CUST0010
ORD009053,2024-05-12,Tablet Stand,15,643.28,Central,CUST0420
ORD009054,2023-08-31,Laptop Pro,17,665.02,East,CUST0443
ORD009055,2024-03-20,Wireless Mouse,16,283.72,North,CUST0120
ORD009056,2024-06-28,Headphones,19,734.78,North,CUST0476
ORD009057,2024-09-05,Smart Watch,9,762.45,East,CUST0423
ORD009058,2024-12-02,USB Hub,17,202.76,South,CUST0029
ORD009059,2024-07-11,Cable Kit,20,822.72,Central,CUST0258
ORD009060,2023-06-29,Webcam,12,313.33,South,CUST0369
ORD009061,2023-11-29,Graphics Card,4,824.86,Central,CUST0180
ORD009062,2023-09-03,Webcam,3,219.48,West,CUST0136
ORD009063,2024-04-12,Tablet Stand,14,757.94,South,CUST0061
ORD009064,2024-11-18,Monitor,19,308.76,Central,CUST0419
ORD009065,2023-09-23,SSD,13,287.0,East,CUST0356
ORD009066,2023-05-20,Graphics Card,15,1157.93,North,CUST0378
ORD009067,2023-12-24,Gaming Mouse,18,418.04,West,CUST0157
ORD009068,2024-05-04,Gaming Mouse,9,237.88,North,CUST0216
ORD009069,2023-02-28,Webcam,20,976.3,North,CUST0120
ORD009070,2024-11-24,Wireless Mouse,2,1138.33,Central,CUST0422
ORD009071,2024-08-11,Laptop Bag,10,1124.26,North,CUST0165
ORD009072,2023-11-20,Webcam,6,1243.77,Central,CUST0198
ORD009073,2023-09-15,Wireless Mouse,7,495.15,West,CUST0267
ORD009074,2023-01-28,Speaker,7,644.87,Central,CUST0183
ORD009075,2023-06-23,Webcam,11,244.99,Central,CUST0379
ORD009076,2023-11-02,Desk Lamp,17,283.59,West,CUST0232
ORD009077,2023-12-02,Charger,3,368.06,South,CUST0253
ORD009078,2024-06-28,Smart Watch,14,820.29,East,CUST0207
ORD009079,2024-06-18,Tablet Stand,9,209.12,West,CUST0491
ORD009080,2023-03-03,Laptop Pro,8,299.35,North,CUST0275
ORD009081,2023-04-26,USB Hub,4,851.72,Central,CUST0217
ORD009082,2024-09-17,Speaker,19,1154.26,Central,CUST0457
ORD009083,2023-06-13,Tablet Stand,9,486.61,West,CUST0220
ORD009084,2024-01-09,Monitor,16,517.98,Central,CUST0380
ORD009085,2024-05-28,Smart Watch,4,1215.08,South,CUST0185
ORD009086,2024-03-14,Headphones,15,1130.2,South,CUST0112
ORD009087,2023-09-30,SSD,1,1087.88,South,CUST0055
ORD009088,2024-03-30,Charger,1,331.22,Central,CUST0193
ORD009089,2023-01-01,Charger,13,685.32,East,CUST0316
ORD009090,2023-08-11,Monitor,18,779.07,North,CUST0013
ORD009091,2024-12-05,Power Supply,20,634.94,South,CUST0165
ORD009092,2023-07-31,Webcam,6,137.73,North,CUST0135
ORD009093,2024-11-10,SSD,15,497.53,North,CUST0357
ORD009094,2023-08-15,Monitor,2,810.81,South,CUST0016
ORD009095,2024-11-27,USB Hub,8,795.22,West,CUST0006
ORD009096,2023-01-03,Wireless Mouse,3,1211.0,East,CUST0188
ORD009097,2024-05-07,USB Hub,1,645.03,East,CUST0465
ORD009098,2023-04-15,Smart Watch,2,1059.42,South,CUST0438
ORD009099,2024-01-03,Headphones,16,1064.92,East,CUST0336
ORD009100,2024-04-05,Laptop Pro,11,924.48,North,CUST0486
ORD009101,2024-02-25,USB Hub,9,17.11,North,CUST0457
ORD009102,2024-10-19,Graphics Card,6,915.93,West,CUST0132
ORD009103,2023-06-12,Graphics Card,14,1098.68,East,CUST0027
ORD009104,2024-06-29,Monitor,5,370.16,Central,CUST0319
ORD009105,2024-08-25,RAM Kit,1,849.03,South,CUST0374
ORD009106,2024-07-26,Charger,3,777.27,Central,CUST0028
ORD009107,2023-09-22,Power Supply,13,1121.36,Central,CUST0241
ORD009108,2023-10-25,Power Supply,14,387.12,East,CUST0485
ORD009109,2023-09-23,Wireless Mouse,10,579.38,East,CUST0121
ORD009110,2023-08-15,Power Supply,20,22.89,North,CUST0008
ORD009111,2023-12-08,Laptop Pro,16,1249.74,South,CUST0499
ORD009112,2023-12-27,Gaming Mouse,13,848.35,South,CUST0375
ORD009113,2024-07-04,Speaker,14,356.46,East,CUST0172
ORD009114,2023-10-30,Power Supply,18,239.05,East,CUST0193
ORD009115,2024-03-13,Cable Kit,4,176.01,West,CUST0162
ORD009116,2024-06-13,Charger,12,414.45,Central,CUST0369
ORD009117,2024-03-22,Tablet Stand,4,214.13,Central,CUST0227
ORD009118,2023-11-15,Wireless Mouse,6,831.38,North,CUST0194
ORD009119,2023-12-27,Speaker,13,1081.17,North,CUST0238
ORD009120,2023-09-07,CPU Cooler,3,306.01,South,CUST0259
ORD009121,2023-04-25,Power Supply,14,430.59,Central,CUST0200
ORD009122,2024-02-27,Monitor,9,592.21,East,CUST0387
ORD009123,2024-10-22,Speaker,3,921.29,South,CUST0465
ORD009124,2024-12-14,Gaming Mouse,19,939.69,North,CUST0147
ORD009125,2024-01-11,Graphics Card,19,1155.49,South,CUST0019
ORD009126,2023-05-18,RAM Kit,5,744.93,West,CUST0150
ORD009127,2024-09-03,Power Supply,11,847.45,North,CUST0057
ORD009128,2023-11-12,Monitor,13,1035.02,Central,CUST0451
ORD009129,2023-02-08,Smart Watch,8,177.64,North,CUST0488
ORD009130,2024-12-24,CPU Cooler,19,341.54,East,CUST0190
ORD009131,2023-04-16,Graphics Card,1,334.89,East,CUST0263
ORD009132,2023-12-05,Keyboard,20,1135.07,Central,CUST0209
ORD009133,2024-07-10,Smart Watch,16,1141.03,East,CUST0415
ORD009134,2024-06-09,Cable Kit,8,1199.5,South,CUST0423
ORD009135,2024-10-09,Smart Watch,7,831.13,West,CUST0469
ORD009136,2023-08-05,Monitor,6,915.59,East,CUST0423
ORD009137,2024-07-08,Keyboard,17,525.81,East,CUST0317
ORD009138,2024-06-19,CPU Cooler,7,880.14,North,CUST0172
ORD009139,2023-04-21,SSD,9,365.95,Central,CUST0223
ORD009140,2024-12-18,Laptop Bag,9,101.16,North,CUST0317
ORD009141,2024-04-03,Gaming Mouse,8,1227.29,Central,CUST0273
ORD009142,2023-10-13,Keyboard,6,1032.36,South,CUST0287
ORD009143,2024-06-23,Power Supply,10,1040.51,South,CUST0253
ORD009144,2024-03-13,Desk Lamp,14,575.72,Central,CUST0415
ORD009145,2024-04-19,Wireless Mouse,6,953.53,West,CUST0099
ORD009146,2023-03-27,Power Supply,11,1201.65,West,CUST0004
ORD009147,2024-06-26,CPU Cooler,17,614.38,South,CUST0448
ORD009148,2023-06-01,Power Supply,5,221.72,West,CUST0461
ORD009149,2023-07-29,Keyboard,3,66.83,West,CUST0387
ORD009150,2023-06-17,Cable Kit,14,980.01,Central,CUST0414
ORD009151,2024-11-17,Headphones,2,287.65,West,CUST0482
ORD009152,2023-05-02,Laptop Bag,3,1010.68,North,CUST0123
ORD009153,2023-02-19,Cable Kit,17,490.86,West,CUST0171
ORD009154,2023-02-23,Tablet Stand,13,227.85,Central,CUST0430
ORD009155,2024-07-20,RAM Kit,12,806.7,North,CUST0321
ORD009156,2023-08-30,Speaker,4,1083.24,Central,CUST0042
ORD009157,2023-04-01,Tablet Stand,16,483.7,West,CUST0152
ORD009158,2023-02-27,Power Supply,16,305.7,Central,CUST0085
ORD009159,2023-07-26,Wireless Mouse,20,392.89,South,CUST0265
ORD009160,2024-03-02,Graphics Card,11,313.3,Central,CUST0471
ORD009161,2023-12-09,Keyboard,11,440.55,South,CUST0396
ORD009162,2024-05-01,Monitor,10,416.86,North,CUST0189
ORD009163,2024-07-28,USB Hub,5,744.61,East,CUST0308
ORD009164,2024-02-08,SSD,1,807.42,Central,CUST0024
ORD009165,2023-08-12,Power Supply,4,41.67,West,CUST0172
ORD009166,2023-01-11,Laptop Bag,20,78.22,East,CUST0465
ORD009167,2023-12-25,Desk Lamp,1,231.5,East,CUST0066
ORD009168,2024-09-30,Desk Lamp,19,383.16,South,CUST0267
ORD009169,2023-05-03,SSD,20,243.91,West,CUST0476
ORD009170,2023-07-15,Monitor,10,893.59,West,CUST0100
ORD009171,2023-07-16,Graphics Card,7,109.45,West,CUST0330
ORD009172,2023-04-13,Keyboard,6,1179.54,South,CUST0395
ORD009173,2024-03-27,RAM Kit,14,230.98,South,CUST0167
ORD009174,2024-10-10,Keyboard,16,992.03,South,CUST0494
ORD009175,2024-05-22,USB Hub,20,731.52,West,CUST0205
ORD009176,2023-06-25,Wireless Mouse,14,1090.38,South,CUST0096
ORD009177,2024-01-21,Laptop Bag,4,1206.62,Central,CUST0095
ORD009178,2024-11-08,Keyboard,6,431.96,North,CUST0490
ORD009179,2024-05-01,Laptop Bag,6,692.94,East,CUST0476
ORD009180,2023-10-03,Desk Lamp,19,245.31,Central,CUST0218
ORD009181,2023-01-21,Power Supply,6,274.84,East,CUST0059
ORD009182,2023-04-01,USB Hub,4,196.91,East,CUST0257
ORD009183,2023-09-29,Smart Watch,3,1269.28,Central,CUST0281
ORD009184,2023-08-31,Desk Lamp,12,244.09,West,CUST0059
ORD009185,2024-05-13,Webcam,4,632.02,South,CUST0117
ORD009186,2023-04-09,Desk Lamp,2,158.25,North,CUST0417
ORD009187,2024-07-30,Monitor,13,112.47,East,CUST0191
ORD009188,2023-06-29,Cable Kit,8,594.19,South,CUST0034
ORD009189,2024-12-10,SSD,2,339.88,West,CUST0420
ORD009190,2024-01-21,Gaming Mouse,1,795.44,Central,CUST0211
ORD009191,2023-05-14,Desk Lamp,6,636.6,East,CUST0018
ORD009192,2024-04-01,Tablet Stand,20,996.54,West,CUST0152
ORD009193,2024-09-17,Charger,6,229.71,East,CUST0366
ORD009194,2024-07-26,CPU Cooler,16,1073.9,West,CUST0294
ORD009195,2023-11-22,Graphics Card,14,1041.29,East,CUST0340
ORD009196,2023-11-28,Keyboard,3,309.99,Central,CUST0245
ORD009197,2024-12-22,Monitor,8,719.67,Central,CUST0337
ORD009198,2023-05-11,Webcam,2,766.35,East,CUST0069
ORD009199,2024-08-28,Smart Watch,15,405.92,North,CUST0188
ORD009200,2023-09-26,Monitor,11,1225.45,North,CUST0125
ORD009201,2024-06-27,Tablet Stand,13,104.05,North,CUST0450
ORD009202,2024-11-12,Monitor,16,300.16,West,CUST0093
ORD009203,2023-09-27,USB Hub,14,1157.97,West,CUST0197
ORD009204,2023-10-15,Desk Lamp,1,527.26,Central,CUST0145
ORD009205,2023-01-27,Laptop Pro,6,1052.57,North,CUST0178
ORD009206,2023-01-11,USB Hub,3,1153.41,East,CUST0477
ORD009207,2024-10-21,Headphones,17,523.13,Central,CUST0178
ORD009208,2023-05-11,USB Hub,18,835.62,West,CUST0331
ORD009209,2024-01-26,Cable Kit,17,98.38,South,CUST0223
ORD009210,2023-12-12,Tablet Stand,10,1184.26,Central,CUST0080
ORD009211,2024-05-21,Charger,12,738.6,South,CUST0410
ORD009212,2024-11-20,Webcam,11,552.51,West,CUST0079
ORD009213,2024-09-11,SSD,13,1172.33,South,CUST0131
ORD009214,2024-01-03,Monitor,13,913.45,North,CUST0355
ORD009215,2024-01-22,CPU Cooler,1,82.41,West,CUST0496
